x,y,z,rx,ry,rz,vx,vy,vz,vrx,vry,vrz,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
-0.44335753907982367,-0.38404553770767796,0.13823235985658971,1.8713833824031338,-1.0746671498220774,-0.6216457453715061,0.0014399995815842469,-1.7131574393433027e-07,-1.0843121019197104e-06,1.5819081760393193e-06,-3.24610350280072e-06,3.0010252076401547e-06,0.523613112197881,-1.0472196853643574,1.570832352027524,-1.3839044493479946e-05,1.5708086835250288,7.120908769768501e-06,0.001433692992949073,-0.002213389013692902,0.003602457738518035,-0.0013838622628114194,0.0012357015546769269,0.0007121074480701255
-0.4433437150838485,-0.38404553935228736,0.1382323494471933,1.8713834232808364,-1.0746671392750025,-0.6216457113264986,0.0023519993165639556,-2.798156572321374e-07,-1.7710431001398063e-06,2.5837833537290097e-06,-5.3019690539659594e-06,4.901674505870942e-06,0.5236268759550717,-1.0472409336430353,1.5708669350179558,-2.7123733429945673e-05,1.5708205465230005,1.3957292996334516e-05,0.002341802156591596,-0.003615114994887678,0.00588380882777912,-0.002260176067707351,0.0020184020491193513,0.0011631608013575668
-0.44332176309021143,-0.3840455419639121,0.13823233291745818,1.871383488193112,-1.0746671225266358,-0.6216456572642876,0.0035839989585887875,-4.26385792677746e-07,-2.6987323427546745e-06,3.937193682046177e-06,-8.079190939422722e-06,7.469218294368441e-06,0.5236487335429816,-1.0472746740711738,1.5709218490443657,-4.8217729709421064e-05,1.5708393856054748,2.4813845620045278e-05,0.0035687111367685796,-0.005508535999656296,0.008965306740507308,-0.003443757703888057,0.003075876872086811,0.0017725612702126018
-0.44328899509974173,-0.38404554586230183,0.13823230824333355,1.8713835850884024,-1.0746670975261572,-0.6216455765650075,0.005183998493631794,-6.167365390714829e-07,-3.903523568528309e-06,5.694869433435935e-06,-1.1685972608997241e-05,1.080369074735253e-05,0.5236813634700186,-1.0473250363914381,1.5710038141705822,-7.970133009482794e-05,1.5708675093865145,4.102097835927417e-05,0.00516242711165028,-0.007967249043975682,0.012966602408825354,-0.004980458403342194,0.004449503914364125,0.00256415483390212
-0.4432423391133049,-0.3840455514129379,0.13823227311162167,1.8713837230506383,-1.0746670619297665,-0.6216454616630986,0.0071999979078479544,-8.565784933217598e-07,-5.421560510976258e-06,7.909540880030822e-06,-1.6230517512181653e-05,1.5005126038025295e-05,0.5237278287830724,-1.0473967387189091,1.5711205067151566,-0.00012452102766680184,1.5709075579189267,6.410011210571157e-05,0.007171108381380202,-0.011064724324602768,0.01800704748541306,-0.006915936666925172,0.00618079163147625,0.0035618632878630634
-0.4431783391318965,-0.38404555902698617,0.13823222491997245,1.8713839122992395,-1.0746670131006897,-0.6216453040473009,0.009679997187233273,-1.1516221614339171e-06,-7.288986910060735e-06,1.06339382942933e-05,-2.182102909978334e-05,2.0173558340347113e-05,0.5237915784976414,-1.0474950863414518,1.5712805564204946,-0.00018598768865629722,1.5709625039298423,9.576439442972789e-05,0.009643131914693343,-0.01487424870216324,0.024205561004529298,-0.00929557235420104,0.008311437399976574,0.004789718139742446
-0.44309315515664005,-0.3840455691612427,0.1382321607768869,1.871384164189115,-1.0746669481091715,-0.6216450942606564,0.012671996317812063,-1.507578040090647e-06,-9.541946499725077e-06,1.3920791949137944e-05,-2.856571082141251e-05,2.640902182723297e-05,0.5238764496281261,-1.0476259700185295,1.5714935424387697,-0.00026777396678934196,1.5710356545747985,0.0001379197182902726,0.012627178719387499,-0.01946885445413778,0.03168046132816475,-0.012164358360738854,0.01088340127041966,0.006271903459169358
-0.44298256318876195,-0.3840455823182931,0.13823207750171695,1.8713844912106556,-1.074666863732475,-0.6216448219005055,0.016223995285653034,-1.9301567939166396e-06,-1.2216583016373688e-05,1.7822832115176913e-05,-3.6572766126622986e-05,3.381155067252919e-05,0.5239866699684151,-1.0477958636548577,1.571769987843466,-0.00037391076703574555,1.5711306538399983,0.00019266611738919868,0.01617233923807328,-0.02492123162356429,0.0405492594641207,-0.01556676731942726,0.013938997016947322,0.008032808794853793
-0.4428419552296388,-0.38404559904631896,0.1382319716246633,1.8713849069897406,-1.0746667564548806,-0.6216444756184829,0.020383994076802203,-2.4250687638750695e-06,-1.5349040198909395e-05,2.2392789067872225e-05,-4.5950398466870074e-05,4.248117904976159e-05,0.5241268617907561,-1.0480118212120217,1.5721213523444004,-0.0005087825502778642,1.5712514857378412,0.0002622996226650516,0.020328241045918252,-0.0313036223177742,0.050928409928217344,-0.0195465907939926,0.017521002447407636,0.010097093315202317
-0.4426663392806482,-0.38404561993922814,0.13823183938677702,1.8713854262877283,-1.0746666224676786,-0.6216440431205131,0.025199992677449948,-2.998024562535749e-06,-1.897546178223471e-05,2.7683393077659532e-05,-5.680681129023417e-05,5.251794113240917e-05,0.5243020466494979,-1.048281472708128,1.5725600228537882,-0.0006771212502876267,1.5714024784568557,0.000349314673883775,0.025145201233117462,-0.03868769534270911,0.06293301542661656,-0.024146748471243772,0.021672791028033565,0.012489762388443579
