x,y,z,rx,ry,rz,vx,vy,vz,vrx,vry,vrz,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6
-0.44333419410159736,-0.38403026640468585,0.13821726080312555,1.8715567317050172,-1.07466286261885,-0.6215808866163445,1.5336941896887657e-05,8.948373467904956e-06,-3.4422905856756215e-06,7.24298481366328e-05,-0.00012423915672316486,-2.573871096782018e-07,0.5236042737960815,-1.0472272078143519,1.570878505706787,9.703636169433594e-05,1.5707645416259766,-5.990663637334137e-05,0.0,0.0,-0.0,0.00014381069922819734,0.0,0.0
-0.44335829075399835,-0.3840306254179901,0.13820721925575413,1.8715054060589338,-1.0746304055019922,-0.6216038545884099,1.5336974167833136e-05,8.947903638366499e-06,-3.443365613144956e-06,7.24268828400238e-05,-0.00012424088542901964,-2.573759773562883e-07,0.5235803127288818,-1.0471914450274866,1.5708541870117188,2.5033950805664062e-05,1.5707405805587769,-7.230440248662262e-05,0.0,0.0,-0.0,0.00014381069922819734,0.0,0.0
-0.4433470456406385,-0.3840217516197986,0.13824268339037774,1.8714355149157929,-1.0746377736577635,-0.6216397937340217,0.002565000163428185,0.0014971583397785776,0.0033545312200373508,-0.0014280107559188912,0.002493014914901887,-2.2369498789506265e-05,0.5235803127288818,-1.0472753683673304,1.5708904266357422,1.3113021850585938e-05,1.5707645416259766,-4.7985707418263246e-05,0.0,-0.010635600425302982,0.0076187714003026485,0.00014381069922819734,0.0,0.0
-0.44331383585356343,-0.38400926735804475,0.13822845120730048,1.871469517145941,-1.0747268568623578,-0.6216815599478775,0.0034806745180329217,0.0014026618090883518,-4.645705415120154e-05,0.005110437244559089,-0.0015157067323872217,-0.004368280539596932,0.5236042737960815,-1.0473111311541956,1.570986270904541,1.3113021850585938e-05,1.5708603858947754,-2.366701234990387e-05,0.001981391804292798,-0.006199839059263468,0.009945308789610863,0.00014381069922819734,0.007310377433896065,0.0
-0.443269641143745,-0.3840121016823499,0.13821825172474553,1.8715164642237037,-1.0747793116762674,-0.6216312406060489,0.00676946301161342,0.0013611891058074386,0.0018817651656602176,0.00396553275572455,-0.0011932644549497583,-0.0002349813524131078,0.523652195930481,-1.047347370778219,1.5710701942443848,3.707408905029297e-05,1.570896029472351,2.3968450477696024e-05,0.0046786414459347725,-0.013805827125906944,0.016694825142621994,0.00014381069922819734,0.005632585845887661,0.0
-0.44320729965926675,-0.3839997862635232,0.13823416661726848,1.8715678989865163,-1.0747942413229699,-0.6215712381024376,0.009954399470642774,-0.0009381094734747767,0.003577742095732589,-0.0016854154079978603,-0.0020581434595491666,0.005043287009812981,0.5236881971359253,-1.047467056904928,1.571213722229004,7.30752944946289e-05,1.570896029472351,4.793690095539205e-05,0.010610033757984638,-0.018203239887952805,0.018995795398950577,0.00014381069922819734,0.003523362334817648,0.0049375006929039955
-0.44316224258046616,-0.3839974549046646,0.13828940754065114,1.8713230337145748,-1.0747443499159792,-0.6217971060223734,0.008728118368181744,0.0008240782713933274,0.00022920973233856958,-0.004473986823795901,0.014245857591422535,-0.01355533148145584,0.5237480998039246,-1.0476592222796839,1.5713820457458496,-0.00016624132265263825,1.571063756942749,8.388957940042019e-05,0.009472331963479519,-0.017615213990211487,0.028992237523198128,-0.025909895077347755,0.021595574915409088,0.008628642186522484
-0.4430485314698364,-0.38399966581423073,0.13830548714998736,1.871424531158982,-1.0746799600331602,-0.6217520834711661,0.01675155991974382,-0.0021254639143802583,0.002802148926356248,0.000978114755955218,-0.0014315333271575305,0.010292280530920253,0.5238559246063232,-1.0478385130511683,1.5716218948364258,-0.00016624132265263825,1.5710997581481934,7.190534961409867e-05,0.01889353059232235,-0.026013758033514023,0.033913757652044296,-0.006159891840070486,0.007454188074916601,0.0041705104522407055
-0.442892651603544,-0.3840047395308119,0.13829088561506975,1.8714231988543917,-1.0747705781328603,-0.6217197589125693,0.016161611516660904,-0.00013565815495867472,0.0009987177899502093,-0.017730469141548324,0.010199827370409451,-0.014564617195463994,0.524023711681366,-1.0480425993548792,1.571993350982666,-0.00028640428651982575,1.5712674856185913,0.000215716048842296,0.01757686398923397,-0.029516346752643585,0.04628787189722061,-0.03446663171052933,0.022722091525793076,0.02485528402030468
-0.44270811060120185,-0.3840306959149551,0.13831252689138362,1.8715179754995228,-1.074589439316688,-0.6216217478151278,0.025957614712714624,-0.0015385344230888836,0.0016531608226650744,0.0030086650841633852,-0.009507946055781865,0.015479963133745377,0.5242274403572083,-1.0483182112323206,1.5723767280578613,-0.00038224855531865387,1.571291446685791,0.000215716048842296,0.02616715617477894,-0.03804272413253784,0.05627153068780899,-0.008484832011163235,0.008077368140220642,0.007190535310655832
-0.44251852043672174,-0.3840274337655678,0.1383079441876092,1.8714621318793725,-1.07460907116378,-0.6216845519226122,0.02697463442407864,-0.00015403050759977893,0.0007980545241530094,-0.017221256674288386,0.00496253680592439,-0.025707793245491783,0.5244191884994507,-1.0486176649676722,1.5728802680969238,-0.0006340185748499039,1.5715068578720093,0.0003239485959056765,0.029823143035173416,-0.04447266086935997,0.07083156704902649,-0.03923635557293892,0.04184891656041145,0.038421425968408585
-0.4422423598028134,-0.3840249496939201,0.1382960184911931,1.8716456918418576,-1.0745608666754953,-0.6215271472200155,0.035321147500968875,-0.0006547590456047426,0.0008637378151417227,0.0016928518162863037,0.0003403410947795194,0.01680636376496017,0.5246708989143372,-1.0490010420428675,1.5735273361206055,-0.0007417837726038101,1.571602702140808,0.00039585394551977515,0.03416942432522774,-0.054724764078855515,0.0863247737288475,-0.031015174463391304,0.01577123999595642,0.007190535310655832
-0.4419723275609579,-0.3840451360262011,0.13834840261994064,1.8714640361193016,-1.0744877586751955,-0.6216574155809531,0.042062154444998716,-0.000569420860404117,0.0009204315480440564,-0.011519920291926574,-0.005741444074327685,-0.0006278700557802372,0.5249824523925781,-1.049493137990133,1.5741868019104004,-0.0011132399188440445,1.5719143152236938,0.0005516488454304636,0.042082205414772034,-0.06525810062885284,0.10333917289972305,-0.038852859288454056,0.030463900417089462,0.03238137811422348
-0.44161021140630413,-0.3840181208705974,0.13835312569123032,1.8715804353456806,-1.0744154769869076,-0.6216568418335594,0.048078874533537624,0.0013829880379933879,-0.0006403884836113455,0.01625856202680097,0.01134015453731277,-0.0037964070578734126,0.5252937078475952,-1.0500801245318812,1.5751218795776367,-0.0014007727252405289,1.5721535682678223,0.0006115699652582407,0.047924116253852844,-0.07483270019292831,0.12351102381944656,-0.05018993467092514,0.05457616224884987,0.008628642186522484
-0.44117560022678914,-0.38401247842390246,0.13833879559246812,1.8716489009071489,-1.0744966317239528,-0.6216424098552022,0.056791164857817454,7.076600602861324e-06,0.0007847999995033466,-0.01405046472159167,-0.003935322549157412,-0.009019241421483797,0.5257251262664795,-1.0507152716266077,1.576188564300537,-0.0017364660846155289,1.5725606679916382,0.0008400192600674927,0.05705130472779274,-0.08879192173480988,0.1420721858739853,-0.056829195469617844,0.05002215504646301,0.0451325923204422
-0.4406956445537823,-0.38401406900901525,0.13835578357179198,1.8716120897434696,-1.0743659961671126,-0.621801580385814,0.06600440538020874,0.0006925973309671933,-0.0006635688664066177,0.015517147084425385,0.009645622268449311,0.009924443084639287,0.526216447353363,-1.0514939467059534,1.5774106979370117,-0.0022996107684534195,1.5730277299880981,0.000971845758613199,0.06518140435218811,-0.10139613598585129,0.1665136218070984,-0.06550577282905579,0.05685316398739815,0.01164866704493761
-0.44012234379777593,-0.38399808949899,0.13836885205242824,1.871662664062854,-1.0744226592742854,-0.6217781256571198,0.07186308989760576,0.0007875419522800355,-0.0014038920132117111,0.00028738038023048626,-0.005910082484486455,-0.0037784755437746675,0.5267677307128906,-1.0523932615863245,1.5788259506225586,-0.0027430693255823257,1.5735186338424683,0.0012598417233675718,0.07125341147184372,-0.10818399488925934,0.17922009527683258,-0.065601646900177,0.06344448775053024,0.0397157222032547
-0.4395308551864603,-0.3839833880683237,0.13834024992255095,1.8717948573316463,-1.0743726741704458,-0.6218462105365912,0.07804902269825069,0.00044506987734885197,-0.001183381241413241,0.00913053693470902,0.005128748875415836,0.0002974225230306226,0.5273429751396179,-1.0532682577716272,1.5803241729736328,-0.0032952467547815445,1.5740455389022827,0.0014276208821684122,0.07871878147125244,-0.11832105368375778,0.1952885389328003,-0.07657919824123383,0.07298393547534943,0.02996056340634823
-0.43887663027954654,-0.38400136680504054,0.1383515465405307,1.8717889814860447,-1.0743285019528976,-0.621911459903365,0.08090262319752337,0.004438449569362379,0.0008680100906106553,0.006802164579780411,0.00896013746765588,-0.0031706320749839857,0.5280377268791199,-1.0542634169207972,1.5819063186645508,-0.003917996083394826,1.5746684074401855,0.0017276009311899543,0.07539515942335129,-0.13148772716522217,0.2107817530632019,-0.08336227387189865,0.07305584102869034,0.030080405995249748
-0.4381542274774843,-0.3840056364830091,0.138376458667626,1.8717694779082439,-1.0742511597924365,-0.6219048294455596,0.0925118307856401,-0.0005447101902980337,4.036455480936832e-05,-0.0036773104130971915,-0.002066851611868214,0.0030438190947944983,0.5287683606147766,-1.0554021040545862,1.5836806297302246,-0.004601303731099904,1.575255274772644,0.0020635337568819523,0.09381570667028427,-0.14056377112865448,0.22748935222625732,-0.08669388294219971,0.07629157602787018,0.04882373288273811
-0.4373881380806378,-0.3840084161707245,0.1383555883334214,1.8718150845272024,-1.0742771317092952,-0.621861678181862,0.09759876057847827,-0.0002337871333450403,-0.0007746746491898825,-0.0038680985358568384,0.002076078431320849,-0.003456560628228817,0.5295473337173462,-1.0565288702594202,1.5855622291564941,-0.00529653230776006,1.5759140253067017,0.0024593877606093884,0.09975988417863846,-0.14815698564052582,0.24231784045696259,-0.09752762317657471,0.08803611993789673,0.053353771567344666
-0.4365835508697912,-0.38400202789954596,0.13835078522121605,1.8717199723627966,-1.0743660231529275,-0.6218786677493578,0.10488462814001497,-0.0004831771134177978,-0.003397305160826542,-0.011228365149535048,-0.012413804403412419,-0.0065057936171836195,0.5303622484207153,-1.057763401662008,1.5875763893127441,-0.006111447011129201,1.5766682624816895,0.002951115369796753,0.10716134309768677,-0.1537560075521469,0.25834792852401733,-0.09908557683229446,0.09021724760532379,0.0704193115234375
-0.4357580685842223,-0.3839829404409489,0.13830985149802838,1.871644705735998,-1.0746379030783972,-0.6217460966051729,0.10135699268691511,-0.0012095193887256843,-0.0034458629068485447,-0.011440027302484189,-0.007683570748499555,-0.010190688416899914,0.5311768054962158,-1.058974568043844,1.5896492004394531,-0.006878677998678029,1.5774109363555908,0.003587402869015932,0.10580632835626602,-0.14783740043640137,0.2490801364183426,-0.0998765379190445,0.09335711598396301,0.06967628747224808
-0.4349526292316538,-0.3840155541376025,0.13831032892215125,1.8715625964869531,-1.0746723695745435,-0.621691582886913,0.10103095046761953,-0.0014012628832164346,0.0004678845331857351,-0.008094576471086586,0.0028654904475928604,9.121349625631006e-05,0.532051682472229,-1.0601609388934534,1.5915675163269043,-0.007645908986226857,1.5781415700912476,0.004103098995983601,0.10529500246047974,-0.1533469557762146,0.2467791587114334,-0.09949304163455963,0.08813199400901794,0.057140786200761795
-0.4341583910591425,-0.3840229193319158,0.13834322140862182,1.8714164518088066,-1.07458760090563,-0.6217704287284623,0.10107673547058928,-0.001812489140932791,0.0013242072433626193,-0.005861753386183721,0.008217436832667905,0.006911056079644425,0.532878577709198,-1.0614312330829065,1.5935335159301758,-0.008508984242574513,1.5788599252700806,0.004510937258601189,0.10572962462902069,-0.1545613557100296,0.24628062546253204,-0.10126670449972153,0.08494418859481812,0.04990231618285179
-0.433346449967132,-0.38401945899736994,0.13831971769762266,1.8714548630208674,-1.0745849623923454,-0.6217583830164762,0.10176036611590392,-0.0002281796702898797,-0.00026691199620701287,0.0047779948006181835,0.002534043726560787,0.0041947238897564465,0.5337051153182983,-1.0626300016986292,1.5955352783203125,-0.009275738392965138,1.5795665979385376,0.004906791262328625,0.1048731580376625,-0.1532319039106369,0.24796800315380096,-0.09395632892847061,0.0896659716963768,0.04542021453380585
