timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5
1599.272 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.28 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.288 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.2959999999998 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.3039999999999 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.312 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.32 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.328 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.336 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.3439999999998 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.3519999999999 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.36 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.368 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.376 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.384 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.3919999999998 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.3999999999999 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.408 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.416 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.424 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.432 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.4399999999998 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.4479999999999 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.456 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.464 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.472 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.48 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.4879999999998 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.4959999999999 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
1599.504 0.3490658503988659 -1.919862177193762 1.0471975511965979 -2.094395102393195 0.6981316804885863 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.3490658402442932 -1.9198620955096644 1.0471975803375244 -2.0943949858294886 0.6981316804885864 1.0471975803375244 0.0 0.0 0.0 0.0 0.0 0.0 0.0441745143973262 -0.17024765714729592 0.6374100137109433 0.10649092153369001 1.499578349427604 -0.7469218243298146 0.0 0.0 0.0 0.0 0.0 0.0 0.04417457062623502 -0.1702476368623024 0.6374100136764694 0.10649077837052924 1.4995785218702289 -0.7469219062806719 0.0 0.0 0.0 0.0 0.0 0.0
